mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Model__criterion,param_Model__min_samples_leaf,param_Model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.7139455477396648,0.01612169921887557,0.21474075317382812,0.00897489586037145,entropy,15,1000,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 1000}",0.8120648874934588,0.8019015458565016,0.831345974445248,0.8151041359317363,0.012211234363804098,20
0.8609426816304525,0.04671026078868671,0.08787894248962402,0.002435992499767395,entropy,20,100,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 100}",0.8106373626373626,0.7999587576204193,0.8338458958313679,0.81481400536305,0.014146089975101729,40
0.9464135964711508,0.03380277432341876,0.1016850471496582,0.002205696812307506,entropy,20,200,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 200}",0.8111606488749344,0.801398053862129,0.8326467721140844,0.8150684916170494,0.013053071778202188,26
1.286301056543986,0.03141327953403334,0.13806351025899252,0.0013697145132985573,entropy,20,500,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 500}",0.8109094714809002,0.801293377771823,0.8326017001561796,0.8149348498029676,0.013094668523424068,34
1.7609623273213704,0.04008832073045396,0.20316902796427408,0.007370527190612636,entropy,20,1000,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 1000}",0.8109199372056514,0.8014713271253432,0.8328532645723931,0.8150815096344625,0.013145227607838487,22
0.8572789827982584,0.015275552819923969,0.08890604972839355,0.0009551942951326887,entropy,25,100,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 100}",0.8100816326530613,0.8014242228847056,0.8340764965462302,0.8151941173613325,0.0138117309737291,11
0.9471316337585449,0.02533306932437579,0.10148580869038899,0.0006153676157007878,entropy,25,200,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 200}",0.8107336473050759,0.8015309924968178,0.8333647788853601,0.8152098062290847,0.013375960725435064,9
1.236262559890747,0.027073114788350783,0.14164145787556967,0.003682548173883794,entropy,25,500,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 500}",0.8107545787545788,0.8009762092181951,0.8332788277098204,0.8150032052275314,0.013525356693605257,30
1.6879977385203044,0.025040404476638797,0.20693167050679526,0.0022004476708828284,entropy,25,1000,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 1000}",0.810815279958137,0.8014765609298585,0.8330293596637421,0.8151070668505792,0.013234030704534584,18
0.8653413454691569,0.012902059736563712,0.09042572975158691,0.0015628055550076572,entropy,30,100,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 100}",0.8104908424908426,0.8016681181751188,0.8344643250212257,0.8155410952290624,0.013857045991434076,3
0.9591362476348877,0.016017038566220963,0.10115663210550944,0.0001961427530585285,entropy,30,200,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 200}",0.8104897959183675,0.8012556943793127,0.8334769346875884,0.8150741416617562,0.013547798127915072,24
1.2356704076131184,0.020334098619387696,0.17482860883076987,0.02752237154482127,entropy,30,500,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 500}",0.8104416535845108,0.8006935837743686,0.8330440342546879,0.8147264238711891,0.01355008865597314,45
1.6933756669362385,0.011737524310482108,0.20733904838562012,0.003288144996817315,entropy,30,1000,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 1000}",0.810421768707483,0.8008600187579553,0.8330985398782009,0.8147934424478797,0.013519472609893397,43
0.8356500466664633,0.002357391478694621,0.08960270881652832,0.0009018540690441983,entropy,50,100,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 100}",0.8100408163265306,0.7996855530247203,0.8332379484921858,0.8143214392811456,0.014028152885322711,52
